state	constituency	candidate_name	sex	age	category	partyname	partysymbol	general	postal	total	pct_of_total_votes	pct_of_polled_votes	totalvoters
Rajasthan	Bhilwara	CHANDRA PRAKASH GOCHER	M	42	GEN	BYS	Candles	10338	6	10344	0.58943496	0.936827538	1754901
Rajasthan	Bhilwara	RADHY SHYAM VAISHNAV	M	42	GEN	BA S D	Glass Tumbler	5682	2	5684	0.323892915	0.514784196	1754901
Rajasthan	Bhilwara	SUNIL AGIWAL	M	47	GEN	AAAP	Broom	5885	24	5909	0.336714151	0.535161826	1754901
Rajasthan	Bhilwara	ASLAM SHEKH ADVOCATE	M	38	GEN	IND	Bat	1782	12	1794	0.102227989	0.16247763	1754901
Rajasthan	Bhilwara	RATAN LAL DHOBI	M	46	SC	IND	Basket containing Fruits	7103	7	7110	0.40515106	0.643933082	1754901
Rajasthan	Bhilwara	SHYAM LAL SALVI	M	29	SC	IND	Auto- Rickshaw	5367	7	5374	0.306228101	0.486708352	1754901
Rajasthan	Bhilwara	SATYA PRAKASH SHARMA	M	41	GEN	IND	Cauliflower	11980	2	11982	0.682773558	1.085176679	1754901
Rajasthan	Bhilwara	SURENDAR SINGH RANAWAT	M	55	GEN	IND	Cake	6734	3	6737	0.3838963	0.610151501	1754901
Rajasthan	Bhilwara	None of the Above				NOTA	NOTA	19694	4	19698	1.12245648	1.783993508	1754901
Rajasthan	Kota	ASHOK KUMAR	M	34	ST	BSP	Elephant	10839	23	10862	0.622628672	0.939653517	1744539
Rajasthan	Kota	IJYARAJ SINGH	M	49	GEN	INC	Hand	442492	1548	444040	25.45314264	38.41316034	1744539
Rajasthan	Kota	OM BIRLA 	M	51	GEN	BJP	Lotus	641365	3457	644822	36.96231497	55.78247653	1744539
Rajasthan	Kota	AJMAT ALI	M	38	GEN	BYS	Candles	7550	9	7559	0.433294985	0.653916492	1744539
Rajasthan	Kota	ASHOK KUMAR JAIN	M	61	GEN	AAAP	Broom	16888	93	16981	0.97338036	1.468998009	1744539
Rajasthan	Kota	MAHESH KUMAR RANIWAL	M	41	SC	AVIRP	Electric Pole	1008	2	1010	0.057894951	0.087373417	1744539
Rajasthan	Kota	RAJESH KUMAR	M	47	SC	JMBP	Almirah	1168	0	1168	0.066951785	0.101041733	1744539
Rajasthan	Kota	ASFAK ALI	M	53	GEN	IND	Carrot	1708	5	1713	0.09819213	0.148188775	1744539
Rajasthan	Kota	TEJPAL	M	51	GEN	IND	Auto- Rickshaw	1809	16	1825	0.104612164	0.157877708	1744539
Rajasthan	Kota	MAHENDRA KUMAR	M	46	GEN	IND	Air Conditioner	2293	14	2307	0.13224124	0.199574725	1744539
Rajasthan	Kota	MOHAN LAL MAHAWAR	M	73	SC	IND	Cup & Saucer	4820	2	4822	0.2764054	0.417143183	1744539
Rajasthan	Kota	SHYAM SUNDER SHARMA	M	57	GEN	IND	Diesel Pump	5083	8	5091	0.291824946	0.440413925	1744539
Rajasthan	Kota	None of the Above				NOTA	NOTA	12746	14	12760	0.731425322	1.103846334	1744539
Rajasthan	JHALAWAR-BARAN	CHANDRA SINGH	M	48	GEN	BSP	Elephant	23587	0	23587	1.412527158	2.057471736	1669844
Rajasthan	JHALAWAR-BARAN	DUSHYANT SINGH	M	43	GEN	BJP	Lotus	676022	80	676102	40.4889319	58.97573898	1669844
Rajasthan	JHALAWAR-BARAN	PRAMOD BHAYA	M	49	GEN	INC	Hand	394514	42	394556	23.62831498	34.41674728	1669844
Rajasthan	JHALAWAR-BARAN	JAVED KHAN	M	26	GEN	BYS	Candles	13617	0	13617	0.815465397	1.187798051	1669844
Rajasthan	JHALAWAR-BARAN	BALDAR	M	44	GEN	IND	Balloon	7836	0	7836	0.469265392	0.68352688	1669844
Rajasthan	JHALAWAR-BARAN	SULEMAN PUTA	M	46	GEN	IND	Auto- Rickshaw	11602	0	11602	0.694795442	1.012031504	1669844
Rajasthan	JHALAWAR-BARAN	None of the Above				NOTA	NOTA	19064	0	19064	1.141663533	1.662934717	1669844
Sikkim	Sikkim	AKAR DHOJ LIMBU	M	49	ST	INC	Hand	6967	222	7189	1.938943116	2.318867693	370770
Sikkim	Sikkim	NAR BAHADUR KHATIWADA	M	66	GEN	BJP	Lotus	7188	91	7279	1.96321699	2.347897891	370770
Sikkim	Sikkim	PREM DAS RAI	M	59	GEN	SDF	Umbrella	159704	3994	163698	44.15094034	52.80205921	370770
Sikkim	Sikkim	KAUSHAL RAI	M	30	GEN	AAAP	Broom	2470	71	2541	0.685332377	0.819619253	370770
Sikkim	Sikkim	NAKUL DAS RAI	M	54	GEN	AITC	Flowers and Grass	1908	64	1972	0.531867551	0.636083891	370770
Sikkim	Sikkim	TEK NATH DHAKAL	M	61	GEN	SKM	Table Lamp	117071	4885	121956	32.89271757	39.33785344	370770
Sikkim	Sikkim	None of the Above				NOTA	NOTA	4259	73	4332	1.16838247	1.39732019	370770
Tamil Nadu	Thiruvallur 	KANNAN A.S	M	72	SC	CPI	Ears of Corn And Sickle	13787	7	13794	0.810061821	1.099621183	1702833
Tamil Nadu	Thiruvallur 	SATHYAMURTHY.C	M	34	SC	BSP	Elephant	11137	0	11137	0.654027729	0.887812173	1702833
Tamil Nadu	Thiruvallur 	YUVARAJ.V	M	49	SC	DMDK	Nagara	204691	43	204734	12.02314026	16.32085278	1702833
Tamil Nadu	Thiruvallur 	VENUGOPAL.P.(DR)	M	61	SC	ADMK	Two Leaves	628370	129	628499	36.90902161	50.10227737	1702833
Tamil Nadu	Thiruvallur 	JAYAKUMAR.M	M	34	SC	INC	Hand	43953	7	43960	2.581580225	3.504374888	1702833
Tamil Nadu	Thiruvallur 	SRINIVASAN.D	M	48	SC	SP	Bicycle	2642	0	2642	0.155153206	0.21061325	1702833
Tamil Nadu	Thiruvallur 	BALAMURUGAN.B	M	38	SC	AAAP	Broom	8259	1	8260	0.485073991	0.658465345	1702833
Tamil Nadu	Thiruvallur 	RAVIKUMAR.D	M	53	SC	VCK	Ring	304938	131	305069	17.91537984	24.31929351	1702833
Tamil Nadu	Thiruvallur 	CHANDRASEKARAN.M	M	65	SC	IND	HOCKEY & BALL	1597	0	1597	0.093784887	0.127308615	1702833
Tamil Nadu	Thiruvallur 	SURESH KUMAR.S	M	34	SC	IND	Funnel	1062	0	1062	0.062366656	0.08465983	1702833
Tamil Nadu	Thiruvallur 	DOSS.R	M	45	SC	IND	Window	1596	0	1596	0.093726161	0.127228897	1702833
Tamil Nadu	Thiruvallur 	RAVIKUMAR.M	M	35	SC	IND	Gas Cylinder	2965	1	2966	0.174180322	0.236441672	1702833
Tamil Nadu	Thiruvallur 	VETRISELVAM.K	M	29	SC	IND	Helmet	2441	0	2441	0.143349348	0.194590061	1702833
Tamil Nadu	Thiruvallur 	VENUGOPAL.P	M	66	SC	IND	Electric Pole	3084	1	3085	0.181168676	0.245928038	1702833
Tamil Nadu	Thiruvallur 	None of the Above				NOTA	NOTA	23590	8	23598	1.385808238	1.881170123	1702833
Tamil Nadu	Chennai North	GIRIRAJAN .R	M	52	GEN	DMK	Rising Sun	306687	313	307000	21.58348238	33.71984847	1422392
Tamil Nadu	Chennai North	SOUNDARAPANDIAN .M	M	51	GEN	DMDK	Nagara	86952	37	86989	6.1157184	9.554579474	1422392
Tamil Nadu	Chennai North	BIJU CHACKO	M	44	GEN	INC	Hand	24169	21	24190	1.700665924	2.656948321	1422392
Tamil Nadu	Chennai North	VASUKI .U	F	58	GEN	CPM	Hammer, Sickle and Star	23725	26	23751	1.669802247	2.608730036	1422392
Tamil Nadu	Chennai North	VENKATESH BABU .T.G	M	53	GEN	ADMK	Two Leaves	406552	152	406704	28.59312253	44.67100082	1422392
Tamil Nadu	Chennai North	JANARTHANAN .J	M	50	SC	BSP	Elephant	4959	1	4960	0.348710334	0.544789734	1422392
Tamil Nadu	Chennai North	SIVAKUMAR . V	M	50	SC	SUCI	Glass Tumbler	502	0	502	0.03529286	0.055137993	1422392
Tamil Nadu	Chennai North	NIJAM MOHAIDEEN .M	M	37	GEN	SDPI	Auto- Rickshaw	14585	0	14585	1.025391174	1.601967394	1422392
Tamil Nadu	Chennai North	BABU MAILAN .A	M	42	GEN	LSP	Whistle	569	0	569	0.040003262	0.062497048	1422392
Tamil Nadu	Chennai North	PAULRAJ .T	M	33	GEN	MMKA	BUCKET	387	0	387	0.027207843	0.04250678	1422392
Tamil Nadu	Chennai North	RAMESH KANNAN .G	M	41	SC	RPI	Sewing Machine	257	0	257	0.018068257	0.028228016	1422392
Tamil Nadu	Chennai North	VIJAYA KUMAR .K	M	44	GEN	TNMC	Pen Nib with Seven Rays	1145	0	1145	0.080498656	0.125762953	1422392
Tamil Nadu	Chennai North	SRINIVASON .S	M	48	GEN	AAAP	Broom	6805	14	6819	0.479406405	0.748976048	1422392
Tamil Nadu	Chennai North	ANBAZHAGAN .G	M	49	GEN	IND	Frying Pan	208	0	208	0.014623337	0.022846021	1422392
Tamil Nadu	Chennai North	GIRIRAJ. D	M	47	GEN	IND	Gas Stove	414	0	414	0.029106064	0.045472369	1422392
Tamil Nadu	Chennai North	KESAVAN. L	M	48	GEN	IND	Letter Box	1198	0	1198	0.084224794	0.131584295	1422392
Tamil Nadu	Chennai North	KOLANGI. M	M	43	SC	IND	Table Lamp	1494	0	1494	0.105034927	0.16409594	1422392
Tamil Nadu	Chennai North	CHARAVANAN. M.P.	M	53	GEN	IND	Bat	475	0	475	0.033394639	0.052172404	1422392
Tamil Nadu	Chennai North	SIVASHANMUGA PERUMAL. S	M	62	GEN	IND	Shuttle	712	0	712	0.050056806	0.078203688	1422392
Tamil Nadu	Chennai North	SEETHA MALLAR. A	F	40	SC	IND	Slate	469	0	469	0.032972812	0.051513384	1422392
Tamil Nadu	Chennai North	SRINIVASAN. J	M	36	GEN	IND	Dish Antenna	964	0	964	0.067773541	0.105882521	1422392
Tamil Nadu	Chennai North	SUNDAR. G	M	35	SC	IND	Cup & Saucer	870	0	870	0.061164917	0.095557877	1422392
Tamil Nadu	Chennai North	SENTHIL KUMAR. K	M	59	GEN	IND	Electric Pole	472	0	472	0.033183725	0.051842894	1422392
Tamil Nadu	Chennai North	DEEPAK. C	M	34	GEN	IND	Ring	475	0	475	0.033394639	0.052172404	1422392
Tamil Nadu	Chennai North	DURAI BABU. R	M	37	GEN	IND	Cot	297	0	297	0.020880437	0.032621482	1422392
Tamil Nadu	Chennai North	DEVARAJ. G	M	32	SC	IND	Candles	386	0	386	0.027137538	0.042396943	1422392
Tamil Nadu	Chennai North	PAUL KANAGARAJ. R.C	M	49	GEN	IND	Kite	1588	1	1589	0.111713855	0.174530421	1422392
Tamil Nadu	Chennai North	BALAJI. E	M	40	SC	IND	Violin	311	0	311	0.0218647	0.034159195	1422392
Tamil Nadu	Chennai North	PRABHAKARAN. K	M	31	SC	IND	Television	457	0	457	0.032129158	0.050195344	1422392
Tamil Nadu	Chennai North	PONRAJ. P	M	43	GEN	IND	Grapes	208	0	208	0.014623337	0.022846021	1422392
Tamil Nadu	Chennai North	MAHENDRAN. K.P.P.	M	47	GEN	IND	Camera	343	0	343	0.024114444	0.037673968	1422392
Tamil Nadu	Chennai North	MARIMUTHU. P	M	57	GEN	IND	Gas Cylinder	777	0	777	0.054626599	0.085343069	1422392
Tamil Nadu	Chennai North	MARIRAJ. T.R	M	45	GEN	IND	Balloon	559	0	559	0.039300217	0.061398682	1422392
Tamil Nadu	Chennai North	MOHAMED MAJASUDDIN	M	34	GEN	IND	Tent	301	1	302	0.02123196	0.033170665	1422392
Tamil Nadu	Chennai North	YOGARAJ. S	M	27	GEN	IND	Pot	206	0	206	0.014482728	0.022626348	1422392
Tamil Nadu	Chennai North	RAVIKUMAR. T	M	43	SC	IND	Batsman	211	0	211	0.01483425	0.023175531	1422392
Tamil Nadu	Chennai North	RAVI PARIYANAR. D	M	37	SC	IND	Coconut	600	0	600	0.042182702	0.065901984	1422392
Tamil Nadu	Chennai North	RAMASAMY. M.D.	M	55	GEN	IND	Battery Torch	234	0	234	0.016451254	0.025701774	1422392
Tamil Nadu	Chennai North	RAJ. N	M	42	SC	IND	Hat	216	0	216	0.015185773	0.023724714	1422392
Tamil Nadu	Chennai North	RAJA. B	M	29	GEN	IND	Ceiling Fan	337	0	337	0.023692617	0.037014948	1422392
Tamil Nadu	Chennai North	None of the Above				NOTA	NOTA	17463	9	17472	1.228360274	1.919065773	1422392
Tamil Nadu	Chennai South	GANESAN  S	M	57	GEN	SUCI	Glass Tumbler	1706	2	1708	0.095113833	0.157365256	1795776
Tamil Nadu	Chennai South	K.R.RAMASWAMY@TRAFFIC RAMASWAMY	M	80	GEN	IND	Bread	1638	9	1647	0.09171691	0.151745068	1795776
Tamil Nadu	Chennai South	(KUPPAL)G.DEVADOSS	M	61	GEN	IND	Coconut	511	0	511	0.028456188	0.047080589	1795776
Tamil Nadu	Chennai South	A. JAIGANESH	M	29	GEN	LSP	Whistle	518	0	518	0.028845999	0.047725528	1795776
Tamil Nadu	Chennai South	LA.GANESAN	M	69	GEN	BJP	Lotus	257970	292	258262	14.38190209	23.79476917	1795776
Tamil Nadu	Chennai South	S. BALU	M	49	GEN	IND	Stool	259	0	259	0.014422999	0.023862764	1795776
Tamil Nadu	Chennai South	COLONEL KADAR BASHA	M	70	GEN	IND	Ceiling Fan	426	1	427	0.023778458	0.039341314	1795776
Tamil Nadu	Chennai South	DR. J. JAYAVARDHAN	M	26	GEN	ADMK	Two Leaves	434229	311	434540	24.19834019	40.03600606	1795776
Tamil Nadu	Chennai South	T. DHANASEKAR	M	62	GEN	NOC	Candles	325	3	328	0.01826542	0.030220026	1795776
Tamil Nadu	Chennai South	RAJINI NIVETHA	F	43	GEN	IND	CALCULATOR	140	0	140	0.007796216	0.012898791	1795776
Tamil Nadu	Chennai South	R. RAVICHANDRAN	M	48	SC	IND	Kite	213	2	215	0.01197276	0.019808858	1795776
Tamil Nadu	Chennai South	V. BALAJI	M	33	SC	BSP	Elephant	1527	2	1529	0.085145814	0.14087323	1795776
Tamil Nadu	Chennai South	S.S.RADHAKRISHNAN	M	65	GEN	IND	Carrot	373	0	373	0.020771346	0.034366066	1795776
Tamil Nadu	Chennai South	THANGARAJ	M	26	SC	IND	HOCKEY & BALL	187	1	188	0.010469204	0.017321234	1795776
Tamil Nadu	Chennai South	S. DEVADOSS	M	49	GEN	IND	Battery Torch	233	0	233	0.012975131	0.021467274	1795776
Tamil Nadu	Chennai South	S. SEETHALAKSHMI	F	45	GEN	TNMC	Pen Nib with Seven Rays	1289	0	1289	0.071780873	0.118761016	1795776
Tamil Nadu	Chennai South	JAHIR HUSSAIN. M	M	47	GEN	AAAP	Broom	17172	36	17208	0.9582663	1.585445741	1795776
Tamil Nadu	Chennai South	S. PARTHIBAN	M	48	GEN	IND	Dao	174	0	174	0.009689583	0.016031355	1795776
Tamil Nadu	Chennai South	LOGANATHAN	M	46	GEN	IND	Table	117	0	117	0.006515409	0.010779704	1795776
Tamil Nadu	Chennai South	A. IRUDAYADASS	M	53	GEN	IND	Balloon	975	1	976	0.054350762	0.089923003	1795776
Tamil Nadu	Chennai South	T.K.S.ELANGOVAN	M	59	GEN	DMK	Rising Sun	298427	538	298965	16.64854046	27.54490852	1795776
Tamil Nadu	Chennai South	J.S. MAHALINGAM	M	53	GEN	IND	Hat	267	0	267	0.014868497	0.024599838	1795776
Tamil Nadu	Chennai South	M. ARUMUGAM	M	55	GEN	IND	Iron	219	2	221	0.012306884	0.020361664	1795776
Tamil Nadu	Chennai South	K. MANI	M	61	GEN	JD(U)	Arrow	273	1	274	0.015258308	0.025244778	1795776
Tamil Nadu	Chennai South	KANTHAVEL  D	M	37	SC	IND	Shuttle	865	0	865	0.048169476	0.079696104	1795776
Tamil Nadu	Chennai South	S. BALAMURALI	M	31	GEN	IND	Cup & Saucer	416	0	416	0.023165898	0.038327838	1795776
Tamil Nadu	Chennai South	S. RAJESHWARI	F	29	SC	IND	Chappals	157	0	157	0.008742899	0.014465073	1795776
Tamil Nadu	Chennai South	S. VEERAMANI	M	63	GEN	IND	Black Board	105	0	105	0.005847162	0.009674094	1795776
Tamil Nadu	Chennai South	S.V. RAMANI	M	57	GEN	INC	Hand	24239	37	24276	1.351863825	2.236650442	1795776
Tamil Nadu	Chennai South	B. KUMAR SRI SRI	M	37	GEN	IND	Brief Case	232	0	232	0.012919443	0.02137514	1795776
Tamil Nadu	Chennai South	BHAVANI JANAKIRAM	F	57	GEN	IND	Trumpet	244	0	244	0.01358769	0.022480751	1795776
Tamil Nadu	Chennai South	S. PRAGASAM	M	40	SC	IND	BELT	636	0	636	0.035417095	0.058597367	1795776
Tamil Nadu	Chennai South	T. PONNUSAMY	M	48	GEN	IND	CUTTING PLIERS	533	0	533	0.029681307	0.049107542	1795776
Tamil Nadu	Chennai South	A. MAGESH	M	31	GEN	IND	Funnel	121	0	121	0.006738158	0.011148241	1795776
Tamil Nadu	Chennai South	PON. SIVA KUMAR	M	39	SC	IND	Sewing Machine	271	0	271	0.015091246	0.024968375	1795776
Tamil Nadu	Chennai South	S. CHARUMATHI	F	39	SC	IND	Cake	256	1	257	0.014311625	0.023678496	1795776
Tamil Nadu	Chennai South	S. SESU RAJ	M	44	GEN	IND	Batsman	203	0	203	0.011304513	0.018703248	1795776
Tamil Nadu	Chennai South	K. SHANKAR	M	61	GEN	IND	Brush	498	0	498	0.027732253	0.045882844	1795776
Tamil Nadu	Chennai South	JOSEPH GUNASEKAR	M	41	GEN	IND	Electric Pole	253	0	253	0.014088876	0.023309959	1795776
Tamil Nadu	Chennai South	R. KANDASAMY@BABU	M	47	GEN	APM	Ring	371	1	372	0.020715659	0.034273932	1795776
Tamil Nadu	Chennai South	M. JAYARAMAN	M	41	GEN	IND	Gas Cylinder	191	1	192	0.010691953	0.017689771	1795776
Tamil Nadu	Chennai South	T.K. RAMAJAYAM	M	74	GEN	IND	Slate	1180	0	1180	0.065710962	0.108718385	1795776
Tamil Nadu	Chennai South	None of the Above				NOTA	NOTA	20200	29	20229	1.1264975	1.863783234	1795776
Tamil Nadu	Chennai central	S.D. KRISHNAKUMAR	M	39	GEN	RPI(A)	Sewing Machine	1527	1	1528	0.115058681	0.187437976	1328038
Tamil Nadu	Chennai central	S.R. VIJAYAKUMAR	M	40	GEN	ADMK	Two Leaves	333103	193	333296	25.09725019	40.88503109	1328038
Tamil Nadu	Chennai central	J. PRABHAKAR	M	58	GEN	AAAP	Broom	19515	38	19553	1.472344501	2.398543676	1328038
Tamil Nadu	Chennai central	B. AMBETH VENKATESH	M	52	SC	IND	Candles	387	3	390	0.029367072	0.047840845	1328038
Tamil Nadu	Chennai central	J. CONSTANDINE RAVINDRAN	M	46	GEN	DMDK	Nagara	114759	39	114798	8.644310544	14.0821366	1328038
Tamil Nadu	Chennai central	MURALIKRISHNAN (A) SAMARAN	M	27	SC	BSP	Elephant	2527	4	2531	0.190584766	0.310474814	1328038
Tamil Nadu	Chennai central	D. BABU	M	36	SC	IND	Batsman	261	0	261	0.019653348	0.032016565	1328038
Tamil Nadu	Chennai central	C.D. MEYYAPPAN	M	51	GEN	INC	Hand	25963	18	25981	1.956374085	3.187058929	1328038
Tamil Nadu	Chennai central	DAYANIDHI MARAN	M	47	GEN	DMK	Rising Sun	286980	475	287455	21.64541444	35.26176915	1328038
Tamil Nadu	Chennai central	M. PRABAKARAN	M	40	GEN	IND	Brush	329	7	336	0.025300862	0.041216728	1328038
Tamil Nadu	Chennai central	M. MURUGAN	M	40	SC	IND	Chappals	696	1	697	0.052484228	0.085500176	1328038
Tamil Nadu	Chennai central	P. MANIMARAN	M	49	SC	IND	Black Board	391	0	391	0.029442372	0.047963513	1328038
Tamil Nadu	Chennai central	K.RAVEENDRAN	M	26	GEN	IND	Cauliflower	369	0	369	0.027785768	0.045264799	1328038
Tamil Nadu	Chennai central	D. RAMESH	M	52	GEN	IND	Balloon	259	0	259	0.019502748	0.031771228	1328038
Tamil Nadu	Chennai central	M. MOHAMED RASIK	M	29	GEN	IND	Battery Torch	2015	4	2019	0.152031072	0.247668372	1328038
Tamil Nadu	Chennai central	V. CHANDRAMOHAN	M	44	SC	IND	Brief Case	322	2	324	0.02439726	0.039744702	1328038
Tamil Nadu	Chennai central	T. RAVIKUMAR	M	51	SC	IND	Table Lamp	971	2	973	0.073267079	0.119356774	1328038
Tamil Nadu	Chennai central	AUDITOR GOPINARAYANAN	M	58	GEN	MMKA	BUCKET	805	0	805	0.060616648	0.09874841	1328038
Tamil Nadu	Chennai central	P. AHILA	F	62	GEN	IND	Ring	578	1	579	0.043598807	0.071025254	1328038
Tamil Nadu	Chennai central	ARUNDHATHI JAIGANESH (A) S.JAIGANESH	M	42	SC	IND	BELT	389	1	390	0.029367072	0.047840845	1328038
Tamil Nadu	Chennai central	None of the Above				NOTA	NOTA	21933	26	21959	1.653516745	2.693684886	1328038
Tamil Nadu	Sriperumbudur	ARUL ANBARASU	M	42	GEN	INC	Hand	39008	7	39015	2.004363723	3.032307305	1946503
Tamil Nadu	Sriperumbudur	RAMACHANDRAN, K.N. THIRU	M	59	GEN	ADMK	Two Leaves	545643	177	545820	28.04105619	42.42199085	1946503
Tamil Nadu	Sriperumbudur	MOHAMED ABBAS, S. THIRU	M	35	GEN	BSP	Elephant	4975	2	4977	0.255689305	0.386820286	1946503
Tamil Nadu	Sriperumbudur	JAGATHRAKSHAKAN, S. THIRU	M	66	GEN	DMK	Rising Sun	442906	268	443174	22.76770187	34.44418192	1946503
Tamil Nadu	Sriperumbudur	BHARATHI, K. THIRU	M	33	SC	CPI(ML)(L)	Flag with Three Stars	4739	4	4743	0.243667747	0.368633437	1946503
Tamil Nadu	Sriperumbudur	PULAVAR. E.SU. MANI. THIRU	M	68	GEN	NOC	Candles	870	0	870	0.044695539	0.067617772	1946503
Tamil Nadu	Sriperumbudur	MASILAMANI, R. (DR).	M	63	GEN	MDMK	Top	187049	45	187094	9.611801266	14.54124062	1946503
Tamil Nadu	Sriperumbudur	VASIGARAN, S.A.N. THIRU	M	50	GEN	AAAP	Broom	18953	10	18963	0.974208619	1.473834254	1946503
Tamil Nadu	Sriperumbudur	SRIDHAR, C. THIRU	M	33	GEN	UMK	Gas Cylinder	497	0	497	0.025532969	0.038627623	1946503
Tamil Nadu	Sriperumbudur	AYODHI, L.( DR).	M	49	GEN	IND	Carrot	699	0	699	0.035910553	0.054327382	1946503
Tamil Nadu	Sriperumbudur	SHANMUGAM, K. THIRU	M	36	GEN	IND	Diesel Pump	291	0	291	0.014949887	0.022616979	1946503
Tamil Nadu	Sriperumbudur	SHANMUGAM, G. THIRU	M	70	SC	IND	Battery Torch	372	0	372	0.019111196	0.028912426	1946503
Tamil Nadu	Sriperumbudur	SAMPATH. K. THIRU	M	43	GEN	IND	Scissors	1301	0	1301	0.066837811	0.101115771	1946503
Tamil Nadu	Sriperumbudur	PALANI, A. THIRU	M	34	SC	IND	Ring	781	0	781	0.040123236	0.060700551	1946503
Tamil Nadu	Sriperumbudur	BHARATHIDASAN R. THIRU.	M	30	GEN	IND	Pot	811	0	811	0.041664462	0.063032198	1946503
Tamil Nadu	Sriperumbudur	PUGAZHENDI, A. THIRU	M	36	GEN	IND	Cup & Saucer	1726	0	1726	0.088671839	0.134147441	1946503
Tamil Nadu	Sriperumbudur	MADHAVARAJ, K.V. THIRU.	M	47	GEN	IND	Table Lamp	1165	0	1165	0.059850922	0.090545637	1946503
Tamil Nadu	Sriperumbudur	RAMESH, THIRU	M	46	GEN	IND	Coconut	2782	0	2782	0.142922975	0.216221426	1946503
Tamil Nadu	Sriperumbudur	RAMACHANDIRAN, K. THIRU	M	42	SC	IND	Camera	791	0	791	0.040636978	0.061477767	1946503
Tamil Nadu	Sriperumbudur	RAJAGOPAL MALLAR, P. THIRU	M	64	SC	IND	Pen Nib with Seven Rays	2622	0	2622	0.134703106	0.203785973	1946503
Tamil Nadu	Sriperumbudur	SRIDHAR,M.THIRU	M	41	GEN	IND	Stool	477	0	477	0.024505485	0.037073192	1946503
Tamil Nadu	Sriperumbudur	None of the Above				NOTA	NOTA	27669	7	27676	1.42183187	2.15102235	1946503
Tamil Nadu	Kancheepuram 	SATHIYARAJ  J.S	M	34	SC	BSP	Elephant	6794	13	6807	0.459894211	0.602477886	1480123
Tamil Nadu	Kancheepuram 	SELVAM  G	M	40	SC	DMK	Rising Sun	351851	678	352529	23.8175476	31.20184027	1480123
Tamil Nadu	Kancheepuram 	MARAGATHAM  K	F	32	SC	ADMK	Two Leaves	499010	385	499395	33.74010133	44.20074099	1480123
Tamil Nadu	Kancheepuram 	VISWANATHAN  P	M	49	SC	INC	Hand	33266	47	33313	2.250691328	2.948486238	1480123
Tamil Nadu	Kancheepuram 	SATHYA  C.E.	M	50	SC	MDMK	Top	206880	200	207080	13.99072915	18.3283562	1480123
Tamil Nadu	Kancheepuram 	ULAGANATHAN  .A	M	43	SC	IND	Ceiling Fan	1479	0	1479	0.099924128	0.130904186	1480123
Tamil Nadu	Kancheepuram 	SATHIYANATHAN, N.	M	51	SC	IND	Kite	1088	1	1089	0.073574966	0.096385841	1480123
Tamil Nadu	Kancheepuram 	SRINIVASAN C.	M	61	SC	IND	Hat	1090	0	1090	0.073642528	0.096474349	1480123
Tamil Nadu	Kancheepuram 	PARGUNAN  A.	M	27	SC	IND	Balloon	1367	1	1368	0.092424751	0.121079734	1480123
Tamil Nadu	Kancheepuram 	BALAMURUGAN, R	M	29	SC	IND	Candles	2894	1	2895	0.195591853	0.256232331	1480123
Tamil Nadu	Kancheepuram 	MARAGATHAM M	F	37	SC	IND	Shuttle	3616	2	3618	0.244439145	0.320224033	1480123
Tamil Nadu	Kancheepuram 	None of the Above				NOTA	NOTA	17721	15	17736	1.198278792	1.569788128	1480123
Tamil Nadu	Arakkonam	HARI, G.	M	53	GEN	ADMK	Two Leaves	492667	867	493534	35.20683572	45.2884866	1401813
Tamil Nadu	Arakkonam	ELANGO, N.R	M	47	GEN	DMK	Rising Sun	252073	695	252768	18.03150634	23.19491703	1401813
Tamil Nadu	Arakkonam	DASS, D.	M	43	SC	BSP	Elephant	7348	6	7354	0.524606349	0.674829962	1401813
Tamil Nadu	Arakkonam	RAJESH, R	M	34	GEN	INC	Hand	56300	37	56337	4.018866996	5.169689362	1401813
Tamil Nadu	Arakkonam	RAJESH, S.	M	28	GEN	AAAP	Broom	4008	13	4021	0.286842824	0.36898168	1401813
Tamil Nadu	Arakkonam	VELU, R.	M	73	GEN	PMK	Mango	233390	372	233762	16.67569069	21.45085689	1401813
Tamil Nadu	Arakkonam	HARI, S.	M	25	GEN	IND	Coat	1458	0	1458	0.104008167	0.133791418	1401813
Tamil Nadu	Arakkonam	HARI, S.	M	40	GEN	IND	Brush	599	0	599	0.042730378	0.054966433	1401813
Tamil Nadu	Arakkonam	HARIKRISHNAN, P.	M	28	GEN	IND	Carrot	541	0	541	0.038592879	0.049644141	1401813
Tamil Nadu	Arakkonam	ARUN, N.	M	56	SC	IND	Scissors	610	0	610	0.043515077	0.055975833	1401813
Tamil Nadu	Arakkonam	RAVI, V.	M	48	SC	IND	Balloon	2198	0	2198	0.156796948	0.201696527	1401813
Tamil Nadu	Arakkonam	ELANGO, D.	M	49	GEN	IND	Battery Torch	517	0	517	0.036880811	0.047441813	1401813
Tamil Nadu	Arakkonam	ELANGO, N.	M	43	GEN	IND	Cup & Saucer	918	0	918	0.065486623	0.084239041	1401813
Tamil Nadu	Arakkonam	ELANGOVAN, A.	M	33	GEN	IND	Table Lamp	804	0	804	0.057354298	0.073777983	1401813
Tamil Nadu	Arakkonam	ELANGOVAN, D.	M	28	GEN	IND	Grapes	1553	3	1556	0.110999113	0.142784256	1401813
